Ticker,Category
DGOC,NYSE
DGOC,STOCK
GJS,NYSE
GJS,STOCK
AIT,NYSE
AIT,STOCK
ASA,NYSE
ASA,STOCK
BA_A,NYSE
BA_A,STOCK
BH,NYSE
BH,STOCK
HFRO_A,NYSE
HFRO_A,STOCK
COF_N,NYSE
COF_N,STOCK
ELPC,NYSE
ELPC,STOCK
CPSJ,NYSE
CPSJ,STOCK
MEGI,NYSE
MEGI,STOCK
AFG,NYSE
AFG,STOCK
AUAU,NYSE
AUAU,STOCK
IGA,NYSE
IGA,STOCK
CATF,NYSE
CATF,STOCK
EMOP,NYSE
EMOP,STOCK
BIP_B,NYSE
BIP_B,STOCK
AL,NYSE
AL,STOCK
BABO,NYSE
BABO,STOCK
COTY,NYSE
COTY,STOCK
CTBB,NYSE
CTBB,STOCK
CSW,NYSE
CSW,STOCK
FNB,NYSE
FNB,STOCK
HMY,NYSE
HMY,STOCK
MDU,NYSE
MDU,STOCK
JANM,NYSE
JANM,STOCK
CIM_A,NYSE
CIM_A,STOCK
KR,NYSE
KR,STOCK
CSIO,NYSE
CSIO,STOCK
AEG,NYSE
AEG,STOCK
ESLG,NYSE
ESLG,STOCK
HOMB,NYSE
HOMB,STOCK
BXSL,NYSE
BXSL,STOCK
CRL,NYSE
CRL,STOCK
DDS,NYSE
DDS,STOCK
AEXA,NYSE
AEXA,STOCK
GEO,NYSE
GEO,STOCK
MARO,NYSE
MARO,STOCK
DLX,NYSE
DLX,STOCK
ALL_H,NYSE
ALL_H,STOCK
BRO,NYSE
BRO,STOCK
FSCC,NYSE
FSCC,STOCK
BE,NYSE
BE,STOCK
CBU,NYSE
CBU,STOCK
CII,NYSE
CII,STOCK
HQH,NYSE
HQH,STOCK
CCJ,NYSE
CCJ,STOCK
LADR,NYSE
LADR,STOCK
KNOV,NYSE
KNOV,STOCK
COIA,NYSE
COIA,STOCK
JLS,NYSE
JLS,STOCK
FFOX,NYSE
FFOX,STOCK
CI,NYSE
CI,STOCK
BHC,NYSE
BHC,STOCK
BINT,NYSE
BINT,STOCK
AHH_A,NYSE
AHH_A,STOCK
BEPC,NYSE
BEPC,STOCK
LIFT,NYSE
LIFT,STOCK
ENVA,NYSE
ENVA,STOCK
BCHI,NYSE
BCHI,STOCK
IX,NYSE
IX,STOCK
FCN,NYSE
FCN,STOCK
IMRA,NYSE
IMRA,STOCK
EOD,NYSE
EOD,STOCK
IAUG,NYSE
IAUG,STOCK
HSBC,NYSE
HSBC,STOCK
CLX,NYSE
CLX,STOCK
ALX,NYSE
ALX,STOCK
EQH,NYSE
EQH,STOCK
CCS,NYSE
CCS,STOCK
GDL,NYSE
GDL,STOCK
IVES,NYSE
IVES,STOCK
IRT,NYSE
IRT,STOCK
EPRT,NYSE
EPRT,STOCK
KDEF,NYSE
KDEF,STOCK
DSX,NYSE
DSX,STOCK
GLIX,NYSE
GLIX,STOCK
AQLT,NYSE
AQLT,STOCK
CVNY,NYSE
CVNY,STOCK
BCH,NYSE
BCH,STOCK
CPSY,NYSE
CPSY,STOCK
LUCK,NYSE
LUCK,STOCK
CRGY,NYSE
CRGY,STOCK
EUHY,NYSE
EUHY,STOCK
ABT,NYSE
ABT,STOCK
BRT,NYSE
BRT,STOCK
CPNS,NYSE
CPNS,STOCK
CLDT_A,NYSE
CLDT_A,STOCK
LDP,NYSE
LDP,STOCK
CHMI,NYSE
CHMI,STOCK
EIG,NYSE
EIG,STOCK
CCO,NYSE
CCO,STOCK
FTV,NYSE
FTV,STOCK
CLF,NYSE
CLF,STOCK
LITB,NYSE
LITB,STOCK
CPNQ,NYSE
CPNQ,STOCK
BJ,NYSE
BJ,STOCK
CAAP,NYSE
CAAP,STOCK
CARS,NYSE
CARS,STOCK
BTOT,NYSE
BTOT,STOCK
AI,NYSE
AI,STOCK
CLB,NYSE
CLB,STOCK
APAM,NYSE
APAM,STOCK
GWRE,NYSE
GWRE,STOCK
HSHP,NYSE
HSHP,STOCK
CICB,NYSE
CICB,STOCK
CNH,NYSE
CNH,STOCK
FE,NYSE
FE,STOCK
ALH,NYSE
ALH,STOCK
GOTU,NYSE
GOTU,STOCK
KVYO,NYSE
KVYO,STOCK
LYB,NYSE
LYB,STOCK
BGH,NYSE
BGH,STOCK
EXK,NYSE
EXK,STOCK
HRL,NYSE
HRL,STOCK
ELC,NYSE
ELC,STOCK
AGM,NYSE
AGM,STOCK
AVA,NYSE
AVA,STOCK
EZET,NYSE
EZET,STOCK
BAC_P,NYSE
BAC_P,STOCK
ECC_D,NYSE
ECC_D,STOCK
MAXJ,NYSE
MAXJ,STOCK
BCOR,NYSE
BCOR,STOCK
DTG,NYSE
DTG,STOCK
ATEN,NYSE
ATEN,STOCK
HP,NYSE
HP,STOCK
IROC,NYSE
IROC,STOCK
GL_D,NYSE
GL_D,STOCK
AER,NYSE
AER,STOCK
CNP,NYSE
CNP,STOCK
ASR,NYSE
ASR,STOCK
GNRC,NYSE
GNRC,STOCK
JPM_J,NYSE
JPM_J,STOCK
CRCL,NYSE
CRCL,STOCK
ARDT,NYSE
ARDT,STOCK
BMO,NYSE
BMO,STOCK
DLR_K,NYSE
DLR_K,STOCK
AAM-WS,NYSE
AAM-WS,STOCK
GDV_K,NYSE
GDV_K,STOCK
CHT,NYSE
CHT,STOCK
INSP,NYSE
INSP,STOCK
ARES,NYSE
ARES,STOCK
COPY,NYSE
COPY,STOCK
AGM-A,NYSE
AGM-A,STOCK
DHX,NYSE
DHX,STOCK
FERG,NYSE
FERG,STOCK
ITWO,NYSE
ITWO,STOCK
IR,NYSE
IR,STOCK
CPSF,NYSE
CPSF,STOCK
CGNG,NYSE
CGNG,STOCK
LDRC,NYSE
LDRC,STOCK
MEI,NYSE
MEI,STOCK
EOG,NYSE
EOG,STOCK
CHMI_A,NYSE
CHMI_A,STOCK
FMX,NYSE
FMX,STOCK
ABFL,NYSE
ABFL,STOCK
HVT-A,NYSE
HVT-A,STOCK
CXE,NYSE
CXE,STOCK
CUK,NYSE
CUK,STOCK
CFG_H,NYSE
CFG_H,STOCK
APD,NYSE
APD,STOCK
FBDC,NYSE
FBDC,STOCK
BV,NYSE
BV,STOCK
AGI,NYSE
AGI,STOCK
GLP_B,NYSE
GLP_B,STOCK
GSK,NYSE
GSK,STOCK
GWW,NYSE
GWW,STOCK
HL_B,NYSE
HL_B,STOCK
CVS,NYSE
CVS,STOCK
BLGR,NYSE
BLGR,STOCK
FN,NYSE
FN,STOCK
HWM,NYSE
HWM,STOCK
GFF,NYSE
GFF,STOCK
LU,NYSE
LU,STOCK
CIB,NYSE
CIB,STOCK
CYD,NYSE
CYD,STOCK
EBIT,NYSE
EBIT,STOCK
AZZ,NYSE
AZZ,STOCK
ACP_A,NYSE
ACP_A,STOCK
CRS,NYSE
CRS,STOCK
ARMH,NYSE
ARMH,STOCK
GUT,NYSE
GUT,STOCK
AORT,NYSE
AORT,STOCK
EVG,NYSE
EVG,STOCK
FINV,NYSE
FINV,STOCK
ALEX,NYSE
ALEX,STOCK
EHC,NYSE
EHC,STOCK
AOMR,NYSE
AOMR,STOCK
CNF,NYSE
CNF,STOCK
BFK,NYSE
BFK,STOCK
LJUL,NYSE
LJUL,STOCK
LENS,NYSE
LENS,STOCK
EVF,NYSE
EVF,STOCK
CSPF,NYSE
CSPF,STOCK
GNL,NYSE
GNL,STOCK
BC_C,NYSE
BC_C,STOCK
ALUR,NYSE
ALUR,STOCK
CDR_B,NYSE
CDR_B,STOCK
KOF,NYSE
KOF,STOCK
BAC_L,NYSE
BAC_L,STOCK
BLTD,NYSE
BLTD,STOCK
LUXE,NYSE
LUXE,STOCK
CMRE,NYSE
CMRE,STOCK
LPRE,NYSE
LPRE,STOCK
GDV_H,NYSE
GDV_H,STOCK
GWH,NYSE
GWH,STOCK
KODK,NYSE
KODK,STOCK
MBC,NYSE
MBC,STOCK
JPM_C,NYSE
JPM_C,STOCK
HEDG,NYSE
HEDG,STOCK
KOS,NYSE
KOS,STOCK
BHR_B,NYSE
BHR_B,STOCK
CVX,NYSE
CVX,STOCK
GETY,NYSE
GETY,STOCK
LDOS,NYSE
LDOS,STOCK
BOXA,NYSE
BOXA,STOCK
GBND,NYSE
GBND,STOCK
KVUE,NYSE
KVUE,STOCK
BDN,NYSE
BDN,STOCK
FFEM,NYSE
FFEM,STOCK
BNED,NYSE
BNED,STOCK
EAI,NYSE
EAI,STOCK
BURL,NYSE
BURL,STOCK
CTOS,NYSE
CTOS,STOCK
KIM_N,NYSE
KIM_N,STOCK
BOH_A,NYSE
BOH_A,STOCK
BSOL,NYSE
BSOL,STOCK
BFAP,NYSE
BFAP,STOCK
EOT,NYSE
EOT,STOCK
HYAC,NYSE
HYAC,STOCK
CNO_A,NYSE
CNO_A,STOCK
APLE,NYSE
APLE,STOCK
BLUC,NYSE
BLUC,STOCK
B,NYSE
B,STOCK
ACR,NYSE
ACR,STOCK
LNOK,NYSE
LNOK,STOCK
CVNA,NYSE
CVNA,STOCK
JMMF,NYSE
JMMF,STOCK
CIM_C,NYSE
CIM_C,STOCK
IAG,NYSE
IAG,STOCK
ETHT,NYSE
ETHT,STOCK
CBT,NYSE
CBT,STOCK
CM,NYSE
CM,STOCK
MAA,NYSE
MAA,STOCK
GJH,NYSE
GJH,STOCK
CEE,NYSE
CEE,STOCK
BAI,NYSE
BAI,STOCK
HOOY,NYSE
HOOY,STOCK
ETN,NYSE
ETN,STOCK
ADX,NYSE
ADX,STOCK
ERO,NYSE
ERO,STOCK
GNL_A,NYSE
GNL_A,STOCK
HGTY,NYSE
HGTY,STOCK
KBH,NYSE
KBH,STOCK
DEA,NYSE
DEA,STOCK
EPD,NYSE
EPD,STOCK
GIL,NYSE
GIL,STOCK
HLX,NYSE
HLX,STOCK
KOP,NYSE
KOP,STOCK
IMAY,NYSE
IMAY,STOCK
HI,NYSE
HI,STOCK
GATX,NYSE
GATX,STOCK
CTO_A,NYSE
CTO_A,STOCK
JBTM,NYSE
JBTM,STOCK
GGB,NYSE
GGB,STOCK
BF-B,NYSE
BF-B,STOCK
DEC,NYSE
DEC,STOCK
GTOC,NYSE
GTOC,STOCK
ETQ,NYSE
ETQ,STOCK
AKRE,NYSE
AKRE,STOCK
ADNT,NYSE
ADNT,STOCK
BCAT,NYSE
BCAT,STOCK
ECCX,NYSE
ECCX,STOCK
CION,NYSE
CION,STOCK
EDGF,NYSE
EDGF,STOCK
ALTG,NYSE
ALTG,STOCK
CARR,NYSE
CARR,STOCK
DSX-WS,NYSE
DSX-WS,STOCK
ARCO,NYSE
ARCO,STOCK
BGDV,NYSE
BGDV,STOCK
CDRE,NYSE
CDRE,STOCK
MAA_I,NYSE
MAA_I,STOCK
AMZW,NYSE
AMZW,STOCK
BANC,NYSE
BANC,STOCK
HECA,NYSE
HECA,STOCK
GAUD,NYSE
GAUD,STOCK
LOW,NYSE
LOW,STOCK
IBM,NYSE
IBM,STOCK
FET,NYSE
FET,STOCK
DUKB,NYSE
DUKB,STOCK
MAYP,NYSE
MAYP,STOCK
MAGC,NYSE
MAGC,STOCK
CGVV,NYSE
CGVV,STOCK
FAF,NYSE
FAF,STOCK
ARW,NYSE
ARW,STOCK
BEN,NYSE
BEN,STOCK
FTCE,NYSE
FTCE,STOCK
CE,NYSE
CE,STOCK
GLP,NYSE
GLP,STOCK
HR,NYSE
HR,STOCK
AS,NYSE
AS,STOCK
BHK,NYSE
BHK,STOCK
IFS,NYSE
IFS,STOCK
CFR,NYSE
CFR,STOCK
CBXJ,NYSE
CBXJ,STOCK
AUSM,NYSE
AUSM,STOCK
BGX,NYSE
BGX,STOCK
AMPX,NYSE
AMPX,STOCK
GNW,NYSE
GNW,STOCK
HPE,NYSE
HPE,STOCK
CNQ,NYSE
CNQ,STOCK
ABLD,NYSE
ABLD,STOCK
GDLC,NYSE
GDLC,STOCK
FEMR,NYSE
FEMR,STOCK
INVX,NYSE
INVX,STOCK
HLT,NYSE
HLT,STOCK
LODI,NYSE
LODI,STOCK
HLIO,NYSE
HLIO,STOCK
COP,NYSE
COP,STOCK
EPAM,NYSE
EPAM,STOCK
DCI,NYSE
DCI,STOCK
JCI,NYSE
JCI,STOCK
BRW,NYSE
BRW,STOCK
GARP,NYSE
GARP,STOCK
FCPT,NYSE
FCPT,STOCK
DRES,NYSE
DRES,STOCK
LOCL,NYSE
LOCL,STOCK
AMPX-WS,NYSE
AMPX-WS,STOCK
IRS,NYSE
IRS,STOCK
CHE,NYSE
CHE,STOCK
CAS,NYSE
CAS,STOCK
EFC_D,NYSE
EFC_D,STOCK
DAR,NYSE
DAR,STOCK
FAI,NYSE
FAI,STOCK
AXR,NYSE
AXR,STOCK
CTEV,NYSE
CTEV,STOCK
ICPI,NYSE
ICPI,STOCK
KNSL,NYSE
KNSL,STOCK
GSBD,NYSE
GSBD,STOCK
ETHD,NYSE
ETHD,STOCK
AGIQ,NYSE
AGIQ,STOCK
AJUL,NYSE
AJUL,STOCK
AXTA,NYSE
AXTA,STOCK
DHR,NYSE
DHR,STOCK
LFT_A,NYSE
LFT_A,STOCK
COLO,NYSE
COLO,STOCK
KNO,NYSE
KNO,STOCK
AGO,NYSE
AGO,STOCK
HIYY,NYSE
HIYY,STOCK
BLD,NYSE
BLD,STOCK
ETX,NYSE
ETX,STOCK
BN,NYSE
BN,STOCK
BNDY,NYSE
BNDY,STOCK
JHG,NYSE
JHG,STOCK
DMAX,NYSE
DMAX,STOCK
MET,NYSE
MET,STOCK
F,NYSE
F,STOCK
AVBC,NYSE
AVBC,STOCK
AVB,NYSE
AVB,STOCK
KGLD,NYSE
KGLD,STOCK
DKS,NYSE
DKS,STOCK
GBAB,NYSE
GBAB,STOCK
JHCR,NYSE
JHCR,STOCK
FBIN,NYSE
FBIN,STOCK
ILS,NYSE
ILS,STOCK
GGT_E,NYSE
GGT_E,STOCK
CMS_C,NYSE
CMS_C,STOCK
FLUT,NYSE
FLUT,STOCK
LTH,NYSE
LTH,STOCK
CORX,NYSE
CORX,STOCK
GPN,NYSE
GPN,STOCK
AGX,NYSE
AGX,STOCK
FLCV,NYSE
FLCV,STOCK
GAEM,NYSE
GAEM,STOCK
IMST,NYSE
IMST,STOCK
HAE,NYSE
HAE,STOCK
AXIA,NYSE
AXIA,STOCK
LIAM,NYSE
LIAM,STOCK
GEV,NYSE
GEV,STOCK
FSS,NYSE
FSS,STOCK
CMSC,NYSE
CMSC,STOCK
FGSN,NYSE
FGSN,STOCK
IONQ,NYSE
IONQ,STOCK
AR,NYSE
AR,STOCK
CPST,NYSE
CPST,STOCK
AHT_D,NYSE
AHT_D,STOCK
BIPH,NYSE
BIPH,STOCK
BMN,NYSE
BMN,STOCK
JMIA,NYSE
JMIA,STOCK
CR,NYSE
CR,STOCK
FENG,NYSE
FENG,STOCK
CHOW,NYSE
CHOW,STOCK
BFS_D,NYSE
BFS_D,STOCK
BTU,NYSE
BTU,STOCK
ACV,NYSE
ACV,STOCK
HYBX,NYSE
HYBX,STOCK
GUT_C,NYSE
GUT_C,STOCK
FFWM,NYSE
FFWM,STOCK
MADE,NYSE
MADE,STOCK
CIM_D,NYSE
CIM_D,STOCK
AX,NYSE
AX,STOCK
CPXR,NYSE
CPXR,STOCK
AFGC,NYSE
AFGC,STOCK
CAFX,NYSE
CAFX,STOCK
CMSA,NYSE
CMSA,STOCK
CTRE,NYSE
CTRE,STOCK
LZM-WS,NYSE
LZM-WS,STOCK
GCO,NYSE
GCO,STOCK
DX,NYSE
DX,STOCK
BANC_F,NYSE
BANC_F,STOCK
LLDR,NYSE
LLDR,STOCK
LMUB,NYSE
LMUB,STOCK
GTY,NYSE
GTY,STOCK
GWH-WS,NYSE
GWH-WS,STOCK
JPM_M,NYSE
JPM_M,STOCK
CSAN,NYSE
CSAN,STOCK
CLCO,NYSE
CLCO,STOCK
JABS,NYSE
JABS,STOCK
KW,NYSE
KW,STOCK
MED,NYSE
MED,STOCK
ASC,NYSE
ASC,STOCK
BFS,NYSE
BFS,STOCK
KEN,NYSE
KEN,STOCK
ADC,NYSE
ADC,STOCK
GIC,NYSE
GIC,STOCK
CMS,NYSE
CMS,STOCK
BHR_D,NYSE
BHR_D,STOCK
BGY,NYSE
BGY,STOCK
BSX,NYSE
BSX,STOCK
MBI,NYSE
MBI,STOCK
AG,NYSE
AG,STOCK
DAO,NYSE
DAO,STOCK
IQV,NYSE
IQV,STOCK
FLOC,NYSE
FLOC,STOCK
L,NYSE
L,STOCK
HIG,NYSE
HIG,STOCK
LRGG,NYSE
LRGG,STOCK
DFH,NYSE
DFH,STOCK
ALL_B,NYSE
ALL_B,STOCK
BAC,NYSE
BAC,STOCK
ASBA,NYSE
ASBA,STOCK
FIX,NYSE
FIX,STOCK
AFGB,NYSE
AFGB,STOCK
FEAC,NYSE
FEAC,STOCK
LMND,NYSE
LMND,STOCK
CDLR,NYSE
CDLR,STOCK
DUK_A,NYSE
DUK_A,STOCK
BILL,NYSE
BILL,STOCK
AMJB,NYSE
AMJB,STOCK
EPAC,NYSE
EPAC,STOCK
EMO,NYSE
EMO,STOCK
BRK-A,NYSE
BRK-A,STOCK
BIPJ,NYSE
BIPJ,STOCK
BML_G,NYSE
BML_G,STOCK
COF_J,NYSE
COF_J,STOCK
COR,NYSE
COR,STOCK
CHGG,NYSE
CHGG,STOCK
EVTL,NYSE
EVTL,STOCK
AA,NYSE
AA,STOCK
CTVA,NYSE
CTVA,STOCK
BLX,NYSE
BLX,STOCK
EP_C,NYSE
EP_C,STOCK
AHH,NYSE
AHH,STOCK
AFB,NYSE
AFB,STOCK
ASB_E,NYSE
ASB_E,STOCK
ETY,NYSE
ETY,STOCK
LIMI,NYSE
LIMI,STOCK
BDC,NYSE
BDC,STOCK
CPSO,NYSE
CPSO,STOCK
HAFN,NYSE
HAFN,STOCK
AMRZ,NYSE
AMRZ,STOCK
DHI,NYSE
DHI,STOCK
DSL,NYSE
DSL,STOCK
LDDR,NYSE
LDDR,STOCK
FARX,NYSE
FARX,STOCK
MAN,NYSE
MAN,STOCK
DLR,NYSE
DLR,STOCK
ATH_A,NYSE
ATH_A,STOCK
GXPD,NYSE
GXPD,STOCK
BY,NYSE
BY,STOCK
ASGI,NYSE
ASGI,STOCK
BAC_E,NYSE
BAC_E,STOCK
KKR,NYSE
KKR,STOCK
LUMN,NYSE
LUMN,STOCK
FSCO,NYSE
FSCO,STOCK
FCRX,NYSE
FCRX,STOCK
MCD,NYSE
MCD,STOCK
KTH,NYSE
KTH,STOCK
CPRJ,NYSE
CPRJ,STOCK
HLI,NYSE
HLI,STOCK
HPI,NYSE
HPI,STOCK
BNL,NYSE
BNL,STOCK
BKT,NYSE
BKT,STOCK
BBAR,NYSE
BBAR,STOCK
ESI,NYSE
ESI,STOCK
BIP_A,NYSE
BIP_A,STOCK
GDXY,NYSE
GDXY,STOCK
CMRE_C,NYSE
CMRE_C,STOCK
CGMM,NYSE
CGMM,STOCK
BAC_Q,NYSE
BAC_Q,STOCK
BDJ,NYSE
BDJ,STOCK
ABR_E,NYSE
ABR_E,STOCK
BUD,NYSE
BUD,STOCK
CNA,NYSE
CNA,STOCK
MANU,NYSE
MANU,STOCK
CWT,NYSE
CWT,STOCK
CINT,NYSE
CINT,STOCK
ET_I,NYSE
ET_I,STOCK
JNJ,NYSE
JNJ,STOCK
CNNE,NYSE
CNNE,STOCK
FINT,NYSE
FINT,STOCK
AHT,NYSE
AHT,STOCK
GTN,NYSE
GTN,STOCK
CTWO,NYSE
CTWO,STOCK
BSBR,NYSE
BSBR,STOCK
CAL,NYSE
CAL,STOCK
CLDT,NYSE
CLDT,STOCK
EW,NYSE
EW,STOCK
FOXY,NYSE
FOXY,STOCK
LYG,NYSE
LYG,STOCK
DUNK,NYSE
DUNK,STOCK
ECCC,NYSE
ECCC,STOCK
AESI,NYSE
AESI,STOCK
AKR,NYSE
AKR,STOCK
DOW,NYSE
DOW,STOCK
MA,NYSE
MA,STOCK
AGM_E,NYSE
AGM_E,STOCK
BTI,NYSE
BTI,STOCK
FOR,NYSE
FOR,STOCK
BRK-B,NYSE
BRK-B,STOCK
JPM_K,NYSE
JPM_K,STOCK
AGM_D,NYSE
AGM_D,STOCK
GQGU,NYSE
GQGU,STOCK
CMG,NYSE
CMG,STOCK
CAT,NYSE
CAT,STOCK
INCE,NYSE
INCE,STOCK
IHS,NYSE
IHS,STOCK
HAL,NYSE
HAL,STOCK
ATO,NYSE
ATO,STOCK
BLND,NYSE
BLND,STOCK
AAP,NYSE
AAP,STOCK
GPZ,NYSE
GPZ,STOCK
CXH,NYSE
CXH,STOCK
BLSH,NYSE
BLSH,STOCK
FBP,NYSE
FBP,STOCK
ADT,NYSE
ADT,STOCK
AMC,NYSE
AMC,STOCK
FIS,NYSE
FIS,STOCK
GMOD,NYSE
GMOD,STOCK
JELD,NYSE
JELD,STOCK
CIM_B,NYSE
CIM_B,STOCK
KCAI,NYSE
KCAI,STOCK
AHT_G,NYSE
AHT_G,STOCK
CGAU,NYSE
CGAU,STOCK
EGGS,NYSE
EGGS,STOCK
LXU,NYSE
LXU,STOCK
BMY,NYSE
BMY,STOCK
HOUS,NYSE
HOUS,STOCK
CX,NYSE
CX,STOCK
BORR,NYSE
BORR,STOCK
FMC,NYSE
FMC,STOCK
G,NYSE
G,STOCK
DUKQ,NYSE
DUKQ,STOCK
BMEZ,NYSE
BMEZ,STOCK
COF_K,NYSE
COF_K,STOCK
ALTG_A,NYSE
ALTG_A,STOCK
ALV,NYSE
ALV,STOCK
BXMT,NYSE
BXMT,STOCK
BALL,NYSE
BALL,STOCK
GBTG,NYSE
GBTG,STOCK
CUZ,NYSE
CUZ,STOCK
FLAG,NYSE
FLAG,STOCK
GGT,NYSE
GGT,STOCK
ABXB,NYSE
ABXB,STOCK
FUL,NYSE
FUL,STOCK
AP,NYSE
AP,STOCK
ITGR,NYSE
ITGR,STOCK
MCR,NYSE
MCR,STOCK
GLOB,NYSE
GLOB,STOCK
IH,NYSE
IH,STOCK
FTMH,NYSE
FTMH,STOCK
KT,NYSE
KT,STOCK
AMT,NYSE
AMT,STOCK
BDIV,NYSE
BDIV,STOCK
JULP,NYSE
JULP,STOCK
FRIZ,NYSE
FRIZ,STOCK
KDEC,NYSE
KDEC,STOCK
ENOV,NYSE
ENOV,STOCK
EMP,NYSE
EMP,STOCK
GS,NYSE
GS,STOCK
LNGX,NYSE
LNGX,STOCK
BCKT,NYSE
BCKT,STOCK
KFEB,NYSE
KFEB,STOCK
JULM,NYSE
JULM,STOCK
BRBR,NYSE
BRBR,STOCK
GNT_A,NYSE
GNT_A,STOCK
BUFY,NYSE
BUFY,STOCK
BNS,NYSE
BNS,STOCK
BOOT,NYSE
BOOT,STOCK
IBDZ,NYSE
IBDZ,STOCK
DE,NYSE
DE,STOCK
JPC,NYSE
JPC,STOCK
EIX,NYSE
EIX,STOCK
AYI,NYSE
AYI,STOCK
AREA,NYSE
AREA,STOCK
ESTC,NYSE
ESTC,STOCK
ATMU,NYSE
ATMU,STOCK
GRX,NYSE
GRX,STOCK
FPWR,NYSE
FPWR,STOCK
CIG,NYSE
CIG,STOCK
FRGE,NYSE
FRGE,STOCK
INR,NYSE
INR,STOCK
IBIK,NYSE
IBIK,STOCK
CWAN,NYSE
CWAN,STOCK
ISD,NYSE
ISD,STOCK
GTOS,NYSE
GTOS,STOCK
CPSU,NYSE
CPSU,STOCK
FCF,NYSE
FCF,STOCK
CNI,NYSE
CNI,STOCK
AMBQ,NYSE
AMBQ,STOCK
DBRG,NYSE
DBRG,STOCK
CALY,NYSE
CALY,STOCK
BW_A,NYSE
BW_A,STOCK
EMN,NYSE
EMN,STOCK
GPC,NYSE
GPC,STOCK
CFND,NYSE
CFND,STOCK
ALUB,NYSE
ALUB,STOCK
DAL,NYSE
DAL,STOCK
ELF,NYSE
ELF,STOCK
HCXY,NYSE
HCXY,STOCK
EME,NYSE
EME,STOCK
AAAC,NYSE
AAAC,STOCK
GLBL,NYSE
GLBL,STOCK
EMR,NYSE
EMR,STOCK
GIGL,NYSE
GIGL,STOCK
APH,NYSE
APH,STOCK
KWR,NYSE
KWR,STOCK
GRP-U,NYSE
GRP-U,STOCK
CGUI,NYSE
CGUI,STOCK
KGC,NYSE
KGC,STOCK
FUN,NYSE
FUN,STOCK
DSU,NYSE
DSU,STOCK
AUB,NYSE
AUB,STOCK
EUAD,NYSE
EUAD,STOCK
LGDX,NYSE
LGDX,STOCK
JMTG,NYSE
JMTG,STOCK
GD,NYSE
GD,STOCK
CODI_B,NYSE
CODI_B,STOCK
LEVI,NYSE
LEVI,STOCK
ACCO,NYSE
ACCO,STOCK
ICR_A,NYSE
ICR_A,STOCK
FLXR,NYSE
FLXR,STOCK
HIMS,NYSE
HIMS,STOCK
EMPB,NYSE
EMPB,STOCK
DOC,NYSE
DOC,STOCK
GAM,NYSE
GAM,STOCK
CW,NYSE
CW,STOCK
KLC,NYSE
KLC,STOCK
DLB,NYSE
DLB,STOCK
CLVT,NYSE
CLVT,STOCK
LII,NYSE
LII,STOCK
BNH,NYSE
BNH,STOCK
FLYU,NYSE
FLYU,STOCK
GNT,NYSE
GNT,STOCK
GTN-A,NYSE
GTN-A,STOCK
DT,NYSE
DT,STOCK
BWMX,NYSE
BWMX,STOCK
EQH_C,NYSE
EQH_C,STOCK
BFZ,NYSE
BFZ,STOCK
BLST,NYSE
BLST,STOCK
CMCM,NYSE
CMCM,STOCK
HIX,NYSE
HIX,STOCK
GRNT,NYSE
GRNT,STOCK
ACLC,NYSE
ACLC,STOCK
CPNJ,NYSE
CPNJ,STOCK
DQ,NYSE
DQ,STOCK
CTS,NYSE
CTS,STOCK
GTES,NYSE
GTES,STOCK
ASH,NYSE
ASH,STOCK
GMED,NYSE
GMED,STOCK
ACGR,NYSE
ACGR,STOCK
BBAI,NYSE
BBAI,STOCK
DAC,NYSE
DAC,STOCK
JEMB,NYSE
JEMB,STOCK
GNK,NYSE
GNK,STOCK
JEF,NYSE
JEF,STOCK
HE,NYSE
HE,STOCK
GNL_E,NYSE
GNL_E,STOCK
EDU,NYSE
EDU,STOCK
MCB,NYSE
MCB,STOCK
AIZ,NYSE
AIZ,STOCK
IOT,NYSE
IOT,STOCK
CLCG,NYSE
CLCG,STOCK
LDRI,NYSE
LDRI,STOCK
AMX,NYSE
AMX,STOCK
CNR,NYSE
CNR,STOCK
CAH,NYSE
CAH,STOCK
AIG,NYSE
AIG,STOCK
JACS,NYSE
JACS,STOCK
LMT,NYSE
LMT,STOCK
CORD,NYSE
CORD,STOCK
AMH,NYSE
AMH,STOCK
BBW,NYSE
BBW,STOCK
ACR_D,NYSE
ACR_D,STOCK
KRC,NYSE
KRC,STOCK
GGG,NYSE
GGG,STOCK
BFS_E,NYSE
BFS_E,STOCK
AUGM,NYSE
AUGM,STOCK
AIO,NYSE
AIO,STOCK
FEDU,NYSE
FEDU,STOCK
BGT,NYSE
BGT,STOCK
LFAI,NYSE
LFAI,STOCK
CIO_A,NYSE
CIO_A,STOCK
LGI,NYSE
LGI,STOCK
GHG,NYSE
GHG,STOCK
GUMI,NYSE
GUMI,STOCK
EL,NYSE
EL,STOCK
JETU,NYSE
JETU,STOCK
GUG,NYSE
GUG,STOCK
LST,NYSE
LST,STOCK
FHI,NYSE
FHI,STOCK
INVH,NYSE
INVH,STOCK
AIS,NYSE
AIS,STOCK
GBCI,NYSE
GBCI,STOCK
EQH_A,NYSE
EQH_A,STOCK
EIIA,NYSE
EIIA,STOCK
GM,NYSE
GM,STOCK
DELL,NYSE
DELL,STOCK
BLK,NYSE
BLK,STOCK
APG,NYSE
APG,STOCK
CADE_A,NYSE
CADE_A,STOCK
ESBA,NYSE
ESBA,STOCK
FGSM,NYSE
FGSM,STOCK
IGME,NYSE
IGME,STOCK
GRND,NYSE
